CUSTOMER_NUM,Installment_Purchases,None_Of_the_Purchases,One_Of_Purchase,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Monthly_Avg_Purchase,Monthly_Avg_Cash,Limit_Usage,Pay_to_MinimumPay,Age_Group,Balance_Group,Payment_Group,Gender,Marital_Status,Occupation_Group
3323799,1,0,0,13.962944,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,134.366455,136.997509,0.416667,12,11.409999999999998,0.0,0.013962944,0.9807948770805752,18-25,$0-$499,$0-$199,Female,Married,Employed
3677775,0,0,0,61.15435,0.818182,791.67,214.0,577.67,19.841346,1.0,0.166667,1.0,0.083333,1,50,1000.0,941.78413,131.473679,0.090909,12,65.9725,1.6534455,0.06115435,7.163290303909424,46-55,$0-$499,$500-$999,Female,Widowed,Employed
3807916,0,0,0,115.310676,0.909091,1316.06,1111.4,204.66,0.0,0.818182,0.727273,0.090909,0.0,0,14,500.0,1198.557935,138.869649,1.0,11,119.64181818181818,0.0,0.230621352,8.63081273432181,26-35,$0-$499,$1000-$1999,Female,Married,Employed
3967041,0,0,0,213.233979,0.909091,2140.96,165.79,1975.17,0.0,0.833333,0.166667,0.583333,0.0,0,30,2500.0,2152.256934,197.031451,0.444444,12,178.41333333333333,0.0,0.0852935916,10.923418180582754,56+,$0-$499,$2000+,Female,Married,Self-employed
1124499,0,0,0,361.67015,1.0,561.68,214.0,347.68,0.0,1.0,0.166667,0.916667,0.0,0,14,1500.0,252.664522,200.793531,0.0,12,46.806666666666665,0.0,0.2411134333333333,1.258329990720667,18-25,$0-$499,$200-$499,Female,Married,Student
1277803,0,0,0,383.449462,1.0,1159.06,1146.06,13.0,0.0,0.75,0.75,0.083333,0.0,0,28,500.0,1346.951277,262.260305,0.083333,12,96.58833333333332,0.0,0.7668989239999999,5.135932702434705,46-55,$0-$499,$1000-$1999,Female,Married,Employed
4062721,0,0,0,80.707136,0.818182,682.27,567.95,114.32,0.0,0.583333,0.5,0.333333,0.0,0,16,7500.0,1065.255264,126.386467,0.666667,12,56.85583333333333,0.0,0.0107609514666666,8.42855480721682,56+,$0-$499,$1000-$1999,Female,Married,Self-employed
3644005,0,0,0,882.58129,1.0,2421.34,1661.76,759.58,0.0,1.0,0.916667,1.0,0.0,0,40,5000.0,1997.323094,237.202081,0.0,12,201.7783333333333,0.0,0.1765162579999999,8.420343892345532,26-35,$500-$999,$1000-$1999,Female,Married,Student
3558663,0,0,0,803.55907,1.0,618.07,209.7,408.37,0.0,1.0,0.083333,0.916667,0.0,0,16,1200.0,238.904625,296.529297,0.0,12,51.505833333333335,0.0,0.6696325583333333,0.8056695490698851,18-25,$500-$999,$200-$499,Female,Married,Student
3878649,0,0,0,1157.568538,1.0,329.0,37.0,292.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,2500.0,603.250222,567.942336,0.0,12,27.416666666666668,0.0,0.4630274152,1.0621680825005446,36-45,$1000-$1999,$500-$999,Female,Married,Student
3663603,1,0,0,91.669248,0.833333,737.65,0.0,737.65,0.0,0.833333,0.0,0.666667,0.0,0,5,2500.0,664.387148,86.535841,1.0,6,122.94166666666666,0.0,0.0366676992,7.677595090339504,56+,$0-$499,$500-$999,Female,Married,Student
3756245,1,0,0,304.309784,1.0,289.75,0.0,289.75,0.0,0.5,0.0,0.416667,0.0,0,7,2500.0,670.652889,177.079948,0.0,12,24.14583333333333,0.0,0.1217239136,3.7872887166196816,36-45,$0-$499,$500-$999,Male,Married,Student
3755148,1,0,0,32.092521,0.909091,573.02,0.0,573.02,0.0,0.833333,0.0,0.75,0.0,0,10,2000.0,560.142443,128.36766,0.555556,12,47.751666666666665,0.0,0.0160462605,4.363579136676636,56+,$0-$499,$500-$999,Female,Married,Self-employed
3910243,0,0,0,87.189044,1.0,744.62,467.02,277.6,110.54162,0.833333,0.333333,0.75,0.083333,1,25,1000.0,970.674392,168.458237,0.888889,12,62.05166666666667,9.211801666666666,0.087189044,5.762107031904887,26-35,$0-$499,$500-$999,Male,Married,Self-employed
3831930,1,0,0,527.528311,1.0,467.4,0.0,467.4,781.387131,1.0,0.0,1.0,0.083333,1,12,2000.0,2358.281344,596.811325,0.166667,12,38.95,65.11559425,0.2637641555,3.951468823082404,46-55,$500-$999,$2000+,Female,Married,Employed
3779747,0,0,0,1029.713408,0.909091,1141.21,110.0,1031.21,1812.095991,0.833333,0.083333,0.75,0.333333,5,36,3000.0,420.99268,443.644764,0.111111,12,95.10083333333334,151.00799924999998,0.3432378026666667,0.948940941405994,18-25,$1000-$1999,$200-$499,Male,Married,Self-employed
3560465,0,0,0,121.385695,0.909091,341.96,287.0,54.96,0.0,1.0,0.166667,1.0,0.0,0,16,1000.0,626.768821,118.817204,0.1,12,28.496666666666663,0.0,0.121385695,5.275067918615557,18-25,$0-$499,$500-$999,Female,Married,Self-employed
3852723,1,0,0,28.697141,1.0,360.0,0.0,360.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,352.353973,95.559258,0.75,12,30.0,0.0,0.0143485705,3.687282429505679,56+,$0-$499,$200-$499,Female,Married,Self-employed
3258058,1,0,0,202.968428,1.0,163.55,0.0,163.55,0.0,0.5,0.0,0.5,0.0,0,9,1500.0,188.816775,1711.207196,0.0,12,13.629166666666668,0.0,0.1353122853333333,0.1103412698598773,26-35,$0-$499,$0-$199,Male,Married,Self-employed
3254097,1,0,0,383.881717,1.0,274.01,0.0,274.01,877.521511,0.916667,0.0,0.833333,0.166667,3,22,500.0,1214.797263,359.953614,0.25,12,22.834166666666665,73.12679258333334,0.7677634339999999,3.3748716938844234,18-25,$0-$499,$1000-$1999,Female,Married,Employed
4023280,0,0,0,318.805232,1.0,300.39,106.89,193.5,163.100401,1.0,0.1,0.9,0.1,8,13,1000.0,129.074206,247.966507,0.111111,10,30.039,16.310040100000002,0.318805232,0.5205308070093515,56+,$0-$499,$0-$199,Female,Married,Employed
1252437,1,0,0,95.802358,1.0,218.96,0.0,218.96,0.0,0.909091,0.0,0.909091,0.0,0,10,2500.0,120.526564,161.17012,0.0,11,19.905454545454543,0.0,0.0383209432,0.7478220156440908,26-35,$0-$499,$0-$199,Female,Married,Unemployed
3194595,1,0,0,2373.686499,1.0,1310.47,0.0,1310.47,3667.381175,1.0,0.0,1.0,0.25,5,31,3000.0,4613.536289,936.940012,0.0,12,109.20583333333332,305.6150979166667,0.791228833,4.924046609080027,36-45,$2000-$2999,$2000+,Male,Single,Employed
3402127,0,0,0,363.443477,1.0,1969.7,1490.2,479.5,0.0,0.916667,0.75,0.833333,0.0,0,47,1200.0,1428.883821,200.918114,0.3,12,164.14166666666668,0.0,0.3028695641666666,7.111772017728575,18-25,$0-$499,$1000-$1999,Female,Single,Employed
4065054,0,0,0,248.740266,1.0,1846.81,717.96,1128.85,0.0,1.0,0.5,1.0,0.0,0,42,1000.0,1508.727887,170.851668,0.333333,12,153.90083333333334,0.0,0.248740266,8.830630128820282,26-35,$0-$499,$1000-$1999,Male,Married,Self-employed
3805262,1,0,0,634.759794,1.0,364.19,0.0,364.19,0.0,0.833333,0.0,0.833333,0.0,0,18,1000.0,29.897165,3922.2855,0.0,12,30.349166666666665,0.0,0.634759794,0.0076223836842065,56+,$500-$999,$0-$199,Male,Married,Student
2987493,1,0,0,1093.522518,1.0,577.12,0.0,577.12,0.0,0.916667,0.0,0.833333,0.0,0,14,1050.0,854.405712,1405.770584,0.0,12,48.09333333333333,0.0,1.0414500171428571,0.607784599937254,36-45,$1000-$1999,$500-$999,Female,Married,Self-employed
1291902,1,0,0,40.661132,0.909091,235.3,0.0,235.3,0.0,0.833333,0.0,0.833333,0.0,0,10,1000.0,279.23448,161.075173,0.272727,12,19.60833333333333,0.0,0.040661132,1.7335662274905643,18-25,$0-$499,$200-$499,Female,Married,Self-employed
4066045,1,0,0,20.620429,0.818182,169.66,0.0,169.66,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,192.185764,145.811693,1.0,12,14.138333333333334,0.0,0.020620429,1.3180408240647752,26-35,$0-$499,$0-$199,Male,Single,Unemployed
4067692,0,0,0,174.228543,0.727273,3407.57,3276.57,131.0,0.0,0.583333,0.583333,0.166667,0.0,0,25,3000.0,4568.864048,226.156063,0.714286,12,283.9641666666667,0.0,0.058076181,20.20226204592181,18-25,$0-$499,$2000+,Female,Married,Employed
4009936,1,0,0,48.283965,1.0,325.92,0.0,325.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,347.671947,166.30613,0.416667,12,27.16,0.0,0.019313586,2.0905540102460445,36-45,$0-$499,$200-$499,Female,Married,Employed
3220471,0,0,0,1682.088431,1.0,2263.38,837.61,1425.77,784.0266,1.0,0.5,1.0,0.166667,3,69,4000.0,2411.309817,443.907546,0.0,12,188.615,65.33555,0.42052210775,5.432009071997167,18-25,$1000-$1999,$2000+,Female,Married,Employed
3731602,0,0,0,2046.727519,0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4,17,2500.0,242.742734,10729.19416,0.0,12,114.14333333333332,151.48421358333334,0.8186910076,0.022624507524058,46-55,$2000-$2999,$200-$499,Female,Married,Employed
3612418,1,0,0,72.369731,1.0,588.0,0.0,588.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,577.946554,183.976319,0.583333,12,49.0,0.0,0.0289478924,3.141418184369696,18-25,$0-$499,$500-$999,Male,Married,Student
3584570,1,0,0,55.243291,1.0,750.0,0.0,750.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,710.623372,171.545021,1.0,12,62.5,0.0,0.0276216455,4.142489055394969,46-55,$0-$499,$500-$999,Male,Married,Employed
3322290,1,0,0,34.750769,1.0,2562.0,0.0,2562.0,0.0,1.0,0.0,1.0,0.0,0,12,2300.0,2544.223939,154.14745,0.454545,12,213.5,0.0,0.0151090299999999,16.505131541261306,26-35,$0-$499,$2000+,Female,Married,Self-employed
1300415,0,0,0,410.466315,0.545455,826.0,116.0,710.0,750.50253,0.909091,0.181818,0.818182,0.090909,2,15,1000.0,1750.067404,483.936762,0.125,11,75.0909090909091,68.22750272727272,0.410466315,3.616314240661056,26-35,$0-$499,$1000-$1999,Female,Married,Employed
3758731,0,0,0,289.096953,1.0,3106.1,2368.6,737.5,0.0,1.0,1.0,0.666667,0.0,0,59,1300.0,2656.101893,184.244772,0.833333,12,258.84166666666664,0.0,0.2223822715384615,14.416158809651323,26-35,$0-$499,$2000+,Male,Married,Employed
1000426,1,0,0,1047.182049,0.818182,1727.64,0.0,1727.64,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,3548.800193,3243.685151,0.0,12,143.97,0.0,1.047182049,1.0940643212261016,36-45,$1000-$1999,$2000+,Female,Married,Employed
1982417,0,0,0,161.442459,1.0,1767.61,320.02,1447.59,0.0,1.0,0.083333,1.0,0.0,0,20,2000.0,1688.46643,176.27937,0.583333,12,147.30083333333332,0.0,0.0807212295,9.578355255070402,26-35,$0-$499,$1000-$1999,Male,Married,Employed
1268602,0,0,0,1384.431318,1.0,3013.2,924.39,2088.81,0.0,1.0,0.166667,1.0,0.0,0,33,6600.0,1218.29542,316.469656,0.0,12,251.1,0.0,0.2097623209090909,3.8496437080210937,36-45,$1000-$1999,$1000-$1999,Male,Married,Retired
3845442,1,0,0,155.167572,0.8,1084.76,0.0,1084.76,0.0,0.8,0.0,0.7,0.0,0,12,4000.0,1070.911497,147.700045,0.666667,10,108.476,0.0,0.038791893,7.250583417222385,36-45,$0-$499,$1000-$1999,Female,Married,Employed
1839072,1,0,0,39.885648,1.0,433.32,0.0,433.32,0.0,1.0,0.0,1.0,0.0,0,12,6000.0,453.19428,179.901343,0.666667,12,36.11,0.0,0.006647608,2.5191267193597326,56+,$0-$499,$200-$499,Female,Married,Employed
2849319,0,0,0,100.212638,0.8,639.29,116.9,522.39,0.0,0.8,0.1,0.7,0.0,0,17,1500.0,269.84678,156.747495,0.5,10,63.929,0.0,0.0668084253333333,1.7215380698747371,36-45,$0-$499,$200-$499,Male,Married,Student
4014221,1,0,0,6.646795,1.0,228.84,0.0,228.84,0.0,0.666667,0.0,0.666667,0.0,0,12,4000.0,232.790324,96.602631,1.0,12,19.07,0.0,0.00166169875,2.4097720899547754,18-25,$0-$499,$200-$499,Male,Married,Self-employed
4036727,0,0,0,73.243985,1.0,797.2,644.8,152.4,0.0,1.0,0.333333,1.0,0.0,0,16,1200.0,645.795684,140.715638,0.454545,12,66.43333333333334,0.0,0.0610366541666666,4.589366847769968,56+,$0-$499,$500-$999,Female,Married,Employed
3811049,1,0,0,799.00867,1.0,192.96,0.0,192.96,559.392054,1.0,0.0,1.0,0.333333,5,12,2000.0,691.532728,170.548573,0.0,12,16.080000000000002,46.6160045,0.399504335,4.054755286636143,56+,$500-$999,$500-$999,Female,Married,Employed
3269373,1,0,0,796.558943,1.0,531.24,0.0,531.24,888.107988,1.0,0.0,0.833333,0.333333,4,6,1000.0,684.858625,654.573104,0.0,6,88.54,148.017998,0.796558943,1.0462675915263393,46-55,$500-$999,$500-$999,Female,Married,Employed
3708246,1,0,0,143.538206,1.0,415.47,0.0,415.47,0.0,1.0,0.0,1.0,0.0,0,17,3000.0,394.512806,172.574308,0.0,12,34.6225,0.0,0.0478460686666666,2.286045997066956,26-35,$0-$499,$200-$499,Male,Married,Retired
4068381,1,0,0,23.934205,0.818182,266.1,0.0,266.1,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,313.233366,122.228515,0.636364,12,22.175,0.0,0.00598355125,2.5626865056815915,26-35,$0-$499,$200-$499,Male,Married,Employed
1368073,1,0,0,150.269903,1.0,853.44,0.0,853.44,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,869.413166,173.649797,0.083333,12,71.12,0.0,0.0500899676666666,5.006704188660814,46-55,$0-$499,$500-$999,Female,Married,Employed
3267749,1,0,0,7.054474,0.818182,427.98,0.0,427.98,0.0,1.0,0.0,0.916667,0.0,0,18,1500.0,402.34297,17.773542,0.111111,12,35.665,0.0,0.0047029826666666,22.63718565494711,26-35,$0-$499,$200-$499,Female,Married,Employed
3407595,1,0,0,26.771366,1.0,550.0,0.0,550.0,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,581.909822,27.137375,0.0,12,45.833333333333336,0.0,0.013385683,21.443113860496823,56+,$0-$499,$500-$999,Female,Married,Self-employed
3967828,1,0,0,986.84903,1.0,558.18,0.0,558.18,45.311387,1.0,0.0,1.0,0.083333,1,39,1000.0,1548.4862,5737.912518,0.0,12,46.51499999999999,3.775948916666667,0.98684903,0.2698692590976864,18-25,$500-$999,$1000-$1999,Female,Married,Student
1060571,0,0,0,21.168201,1.0,236.4,8.4,228.0,0.0,1.0,1.0,1.0,0.0,0,24,2500.0,217.008342,178.169321,0.833333,12,19.7,0.0,0.0084672804,1.2179893866239744,18-25,$0-$499,$200-$499,Female,Married,Unemployed
1021460,0,0,0,854.56751,0.875,978.26,870.95,107.31,1043.765101,0.875,0.25,0.75,0.125,2,29,1500.0,2750.062711,841.978782,0.2,8,122.2825,130.470637625,0.5697116733333333,3.266190039216452,36-45,$500-$999,$2000+,Male,Married,Employed
3981355,1,0,0,528.107264,1.0,674.52,0.0,674.52,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,127.76546,275.706442,0.0,12,56.21,0.0,0.2112429056,0.463411224899852,56+,$500-$999,$0-$199,Male,Married,Student
3398973,1,0,0,908.465054,1.0,425.0,0.0,425.0,1457.729917,0.583333,0.0,0.583333,0.25,5,9,2000.0,742.934802,262.925278,0.25,12,35.416666666666664,121.47749308333331,0.454232527,2.825649962800458,56+,$500-$999,$500-$999,Female,Married,Self-employed
3134816,1,0,0,35.518273,0.909091,283.8,0.0,283.8,0.0,0.833333,0.0,0.75,0.0,0,10,2500.0,302.73613,171.008635,0.666667,12,23.65,0.0,0.0142073092,1.7702973303073264,26-35,$0-$499,$200-$499,Female,Married,Student
4034948,0,0,0,78.821949,1.0,1333.75,964.72,369.03,0.0,1.0,0.583333,0.583333,0.0,0,18,1000.0,1266.894805,146.630282,0.888889,12,111.14583333333331,0.0,0.078821949,8.640062528148176,56+,$0-$499,$1000-$1999,Male,Married,Self-employed
3163593,1,0,0,1297.740903,0.909091,944.44,0.0,944.44,1382.21391,1.0,0.0,1.0,0.166667,5,32,1500.0,2685.673905,1509.468577,0.0,12,78.70333333333333,115.1844925,0.8651606019999999,1.7792181605645971,56+,$1000-$1999,$2000+,Female,Married,Employed
3417771,0,0,0,293.125181,1.0,2812.69,2512.69,300.0,0.0,0.75,0.75,0.083333,0.0,0,27,1000.0,2420.213,150.059679,0.833333,12,234.39083333333332,0.0,0.293125181,16.128336513368126,26-35,$0-$499,$2000+,Female,Married,Employed
2984909,1,0,0,117.344883,1.0,661.3,0.0,661.3,477.825546,1.0,0.0,0.9,0.1,1,13,1200.0,562.896648,150.940292,0.25,10,66.13,47.7825546,0.0977874025,3.7292669872402255,46-55,$0-$499,$500-$999,Female,Married,Employed
2633897,1,0,0,31.111952,0.909091,470.65,0.0,470.65,0.0,0.833333,0.0,0.833333,0.0,0,17,3000.0,496.387423,142.115057,0.909091,12,39.22083333333333,0.0,0.0103706506666666,3.492855954031669,46-55,$0-$499,$200-$499,Female,Married,Employed
3523532,1,0,0,134.687754,1.0,2395.92,0.0,2395.92,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,2440.778198,2164.692811,0.916667,12,199.66,0.0,0.0384822154285714,1.1275402152199414,56+,$0-$499,$2000+,Female,Married,Student
1134038,1,0,0,49.032869,1.0,360.96,0.0,360.96,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,321.694432,133.819552,0.285714,8,45.12,0.0,0.049032869,2.4039419292032904,46-55,$0-$499,$200-$499,Female,Married,Student
4004467,0,0,0,258.541401,1.0,2260.29,2088.59,171.7,0.0,0.916667,0.75,0.416667,0.0,0,18,1800.0,1268.746941,206.78448,0.6,12,188.3575,0.0,0.1436341116666666,6.135600413532003,36-45,$0-$499,$1000-$1999,Female,Married,Employed
3987432,0,0,1,134.142415,0.909091,1729.67,1729.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,1200.0,1735.980519,127.46298,0.333333,12,144.13916666666668,0.0,0.1117853458333333,13.61948794073385,56+,$0-$499,$1000-$1999,Male,Single,Unemployed
1255166,1,0,0,34.223151,1.0,108.0,0.0,108.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,68.331764,167.726633,0.0,12,9.0,0.0,0.034223151,0.4073996048081404,46-55,$0-$499,$0-$199,Female,Married,Employed
3969388,1,0,0,28.838076,1.0,484.68,0.0,484.68,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,485.036484,78.505742,0.166667,12,40.39,0.0,0.028838076,6.178356788220663,26-35,$0-$499,$200-$499,Female,Married,Self-employed
2751697,1,0,0,52.666422,1.0,150.3,0.0,150.3,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,54.722514,82.95518,0.0,6,25.05,0.0,0.052666422,0.6596636159429706,36-45,$0-$499,$0-$199,Male,Married,Employed
3904468,1,0,0,9.630478,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,1500.0,251.907165,114.027084,0.7,12,21.4575,0.0,0.0064203186666666,2.2091871173343343,18-25,$0-$499,$200-$499,Female,Single,Student
3950711,1,0,0,460.081479,0.833333,649.5,0.0,649.5,793.822988,0.833333,0.0,0.833333,0.666667,6,6,1000.0,625.116471,87.93873,0.25,6,108.25,132.3038313333333,0.460081479,7.108545586228048,26-35,$0-$499,$500-$999,Female,Married,Self-employed
4003537,1,0,0,130.041299,1.0,581.28,0.0,581.28,342.397949,1.0,0.0,0.875,0.125,1,8,1000.0,498.524607,110.630755,0.5,8,72.66,42.799743625,0.130041299,4.506202701048185,56+,$0-$499,$200-$499,Female,Married,Employed
3215018,0,0,0,1283.337407,1.0,1022.41,171.6,850.81,1158.035224,0.875,0.125,0.75,0.25,5,16,1200.0,846.998942,1838.41015,0.0,8,127.80125,144.754403,1.0694478391666666,0.4607235996820405,46-55,$1000-$1999,$500-$999,Female,Married,Employed
1167209,1,0,0,1843.191023,1.0,1446.48,0.0,1446.48,1450.172456,1.0,0.0,1.0,0.083333,1,48,2000.0,945.67939,921.657393,0.0,12,120.54,120.84770466666669,0.9215955115,1.0260639117989476,46-55,$1000-$1999,$500-$999,Male,Married,Employed
3971252,1,0,0,37.123618,0.857143,84.24,0.0,84.24,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,0.0,312.4522915,0.0,7,12.034285714285714,0.0,0.0247490786666666,0.0,26-35,$0-$499,$0-$199,Female,Married,Employed
2627562,1,0,0,20.996733,0.909091,295.92,0.0,295.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,276.213902,160.911617,0.636364,12,24.66,0.0,0.020996733,1.7165566237520316,46-55,$0-$499,$200-$499,Male,Married,Employed
3309691,0,0,0,112.390812,1.0,269.9,49.9,220.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,1500.0,204.160043,167.150382,0.0,12,22.491666666666664,0.0,0.074927208,1.2214153539894392,46-55,$0-$499,$200-$499,Male,Married,Self-employed
4081721,1,0,0,32.182264,1.0,208.61,0.0,208.61,0.0,1.0,0.0,1.0,0.0,0,15,1000.0,146.936578,134.915444,0.181818,12,17.38416666666667,0.0,0.032182264,1.0891012447766912,18-25,$0-$499,$0-$199,Male,Married,Student
3819432,1,0,0,19.303362,0.818182,150.24,0.0,150.24,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,192.431598,156.449104,0.7,12,12.52,0.0,0.012868908,1.2299948870272852,18-25,$0-$499,$0-$199,Female,Married,Unemployed
4050838,1,0,0,45.069167,1.0,218.28,0.0,218.28,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,203.222849,168.935609,0.0,12,18.19,0.0,0.045069167,1.2029604072401336,46-55,$0-$499,$200-$499,Female,Married,Unemployed
3596473,1,0,0,21.739563,0.727273,255.6,0.0,255.6,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,400.463395,137.193939,0.75,12,21.3,0.0,0.014493042,2.9189583586487737,56+,$0-$499,$200-$499,Female,Married,Employed
3934062,0,0,1,42.577756,0.909091,4061.96,4061.96,0.0,0.0,0.916667,0.916667,0.0,0.0,0,35,500.0,3716.880684,92.058823,0.75,12,338.49666666666667,0.0,0.085155512,40.375061975319845,36-45,$0-$499,$2000+,Female,Married,Retired
2925322,0,0,0,110.913143,1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,500.0,1275.716405,121.245525,0.285714,12,194.9416666666667,21.00152883333333,0.221826286,10.521760741272718,46-55,$0-$499,$1000-$1999,Female,Married,Unemployed
4041737,0,0,0,356.52371,1.0,1819.0,749.9,1069.1,0.0,0.833333,0.333333,0.75,0.0,0,27,1200.0,1402.326881,186.651138,0.0,12,151.58333333333334,0.0,0.2971030916666666,7.513090442555995,46-55,$0-$499,$1000-$1999,Male,Married,Student
4023117,0,0,0,272.310015,1.0,575.3,220.34,354.96,0.0,1.0,0.083333,1.0,0.0,0,14,1500.0,354.086664,201.23698,0.0,12,47.94166666666666,0.0,0.18154001,1.759550675030007,56+,$0-$499,$200-$499,Male,Married,Self-employed
3543594,1,0,0,6.747965,0.545455,277.44,0.0,277.44,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,263.591465,82.527965,0.363636,12,23.12,0.0,0.006747965,3.1939654031212337,18-25,$0-$499,$200-$499,Female,Married,Self-employed
4082451,1,0,0,70.954998,0.818182,616.67,0.0,616.67,0.0,0.583333,0.0,0.5,0.0,0,7,500.0,688.541249,653.219376,0.0,12,51.38916666666666,0.0,0.141909996,1.054073523073204,36-45,$0-$499,$500-$999,Male,Married,Retired
2264014,1,0,0,1012.08968,1.0,312.48,0.0,312.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,325.606238,607.95748,0.0,12,26.040000000000003,0.0,1.01208968,0.5355740306049035,18-25,$1000-$1999,$200-$499,Female,Married,Self-employed
3177473,0,0,0,342.361553,1.0,258.5,83.48,175.02,225.819508,0.666667,0.166667,0.5,0.083333,3,10,1000.0,686.449219,282.368125,0.083333,12,21.541666666666668,18.818292333333336,0.342361553,2.431043585390525,56+,$0-$499,$500-$999,Female,Married,Student
1353791,1,0,0,115.61103,1.0,379.32,0.0,379.32,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,281.152056,179.901711,0.0,12,31.61,0.0,0.11561103,1.5628092386514325,36-45,$0-$499,$200-$499,Male,Married,Employed
2439133,0,0,0,221.29129,1.0,1429.54,653.82,775.72,0.0,0.916667,0.5,0.666667,0.0,0,24,700.0,1277.898622,149.825296,0.375,12,119.12833333333332,0.0,0.3161304142857143,8.529258116733505,18-25,$0-$499,$1000-$1999,Female,Married,Employed
2313143,1,0,0,553.901465,1.0,458.76,0.0,458.76,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,157.770746,257.530999,0.0,12,38.23,0.0,0.553901465,0.6126281752978405,36-45,$500-$999,$0-$199,Female,Married,Employed
3714420,1,0,0,17.413459,0.818182,264.8,0.0,264.8,0.0,0.833333,0.0,0.833333,0.0,0,10,1000.0,302.250761,150.53823,0.6,12,22.066666666666663,0.0,0.017413459,2.0078006829228694,56+,$0-$499,$200-$499,Male,Married,Student
3632618,1,0,0,35.966227,0.909091,216.12,0.0,216.12,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,150.069276,131.685716,0.0,12,18.01,0.0,0.035966227,1.1396017773104563,36-45,$0-$499,$0-$199,Female,Married,Employed
2582324,1,0,0,100.477642,1.0,1560.0,0.0,1560.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1480.011123,165.000922,1.0,12,130.0,0.0,0.100477642,8.969714260142133,36-45,$0-$499,$1000-$1999,Female,Married,Student
3917122,1,0,0,21.718289,1.0,182.27,0.0,182.27,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,176.130076,171.217707,0.375,12,15.189166666666669,0.0,0.0144788593333333,1.0286907767080422,18-25,$0-$499,$0-$199,Female,Single,Employed
3918826,1,0,0,251.281423,1.0,1873.56,0.0,1873.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1599.510802,197.985876,0.416667,12,156.13,0.0,0.251281423,8.078913679680868,26-35,$0-$499,$1000-$1999,Female,Married,Employed
1210407,1,0,0,267.401555,1.0,156.6,0.0,156.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,157.691576,1221.503449,0.0,12,13.05,0.0,0.2674015549999999,0.1290963002430294,46-55,$0-$499,$0-$199,Female,Married,Employed
3217814,1,0,0,59.714532,0.909091,305.84,0.0,305.84,0.0,0.833333,0.0,0.833333,0.0,0,10,1000.0,345.566925,154.370997,0.636364,12,25.486666666666665,0.0,0.059714532,2.2385482488009067,26-35,$0-$499,$200-$499,Male,Married,Employed
1077078,1,0,0,272.833329,1.0,526.04,0.0,526.04,0.0,1.0,0.0,1.0,0.0,0,28,1500.0,112.964455,177.347797,0.0,12,43.836666666666666,0.0,0.181888886,0.6369656511718609,56+,$0-$499,$0-$199,Female,Married,Student
4088822,1,0,0,945.802599,1.0,540.0,0.0,540.0,912.094948,1.0,0.0,0.875,0.125,4,15,1000.0,365.497356,1236.86484,0.0,8,67.5,114.0118685,0.945802599,0.2955030688721008,26-35,$500-$999,$200-$499,Male,Single,Self-employed
